SK_ID_CURR,TARGET
101472,0.24044302812144996
101478,0.25900693308135103
101497,0.17253189541420652
101504,0.20701302231286275
101547,0.136577753031608
101548,0.20230769878861057
101555,0.2300482923431018
101570,0.13588922873130127
101572,0.14507305266149503
101578,0.14275586010203312
101580,0.280824283183219
101588,0.22046531659636873
101602,0.12134197666784367
101610,0.22647507809622633
101614,0.16467500676813684
101616,0.17263776660513092
101643,0.2074357398458305
101644,0.14530092260630878
101649,0.25402765258398935
101650,0.17960424232011518
101665,0.08948637915812026
101667,0.20859853359223943
101669,0.15122934213249403
101674,0.1831494405910767
101675,0.14317898580878918
101678,0.23149831842346555
101682,0.2044704288090053
101686,0.18921941140950405
101697,0.26284385835831203
101700,0.3226434827630367
101711,0.13462209850444615
101714,0.11918355933885716
101715,0.2861058010406661
101728,0.15435744377185562
101732,0.16537547457931515
101757,0.2651907084536416
101758,0.20600619773865086
101759,0.17783057474382963
101762,0.11746141849037224
101764,0.15777549651939754
101780,0.36487586163506175
101784,0.12882657932114297
101789,0.11434709195641898
101816,0.17837468060201778
101819,0.14340948424231548
101827,0.09270797413396885
101863,0.23131064584550282
101867,0.19544517760580157
101870,0.09404935513346575
101873,0.25402212985211964
101878,0.20012480355927384
101879,0.12363385612483423
101880,0.11357799658215117
101887,0.19444068303114412
101897,0.12204878944372209
101901,0.18939092701295482
101903,0.34816041477767506
101920,0.1537685172016367
101921,0.1641937363514151
101922,0.14270711514621834
101961,0.24992380295016456
101962,0.13970126828658314
101971,0.16199787922360598
101976,0.2594811160616719
102002,0.18545420356739367
102005,0.13855210259883666
102007,0.3660905336389912
102017,0.10252571768864123
102019,0.26855975971892654
102029,0.09413440228371707
102051,0.2571199683983699
102052,0.09769883679189009
102054,0.12352368002993697
102062,0.20742569866603155
102067,0.2372924731699645
102068,0.19368742487659593
102070,0.15644804555777028
102090,0.19674698323794687
102092,0.2004655955094916
102099,0.2261602484288917
102100,0.13647772798392593
102112,0.17965366369693034
102113,0.16524399800046663
102122,0.2615419279022265
102123,0.1504384084587217
102125,0.14437221766813024
102126,0.31094692060801477
102146,0.15963978468630494
102147,0.19896813911222444
102151,0.14183202173361872
102158,0.2100937074023302
102159,0.14604470374014153
102162,0.18988472479044838
102165,0.1647224584143872
102166,0.16158356777630747
102174,0.12165576552616394
102193,0.30689396418447384
102198,0.13353991343479568
102205,0.2405743285133141
102206,0.11367561555783258
102218,0.154350449022141
102221,0.15449196012598398
102230,0.17094634003869083
102238,0.20701425399548684
102248,0.14946127914002685
102252,0.30034485265747224
102259,0.15561229521838782
102262,0.21070427536837263
102273,0.1572378912666168
102286,0.21955544640112498
102293,0.13969998904501357
102294,0.12804301663925954
102296,0.17646340255246507
102298,0.1709742910224511
102303,0.12465318624333993
102309,0.15805003362395212
102315,0.15427445558720837
102340,0.1306969331874423
102342,0.2471864449314183
102344,0.18818089601512533
102346,0.18782251484112164
102347,0.13699332508124246
102374,0.15850585428027386
102380,0.12786726500869075
102387,0.12587728311333826
102393,0.13954105328267263
102403,0.12613819361067585
102413,0.2046371547830355
102414,0.06644161609625863
102415,0.1378863474146397
102416,0.19820193537125771
102439,0.15620155465019273
102441,0.13761462780478556
102443,0.12155002883102292
102444,0.18249285973246715
102445,0.24972213420881936
102448,0.17803315318821328
102449,0.18657075002707393
102450,0.2624570767755684
102456,0.1610301427326672
102458,0.20321654981141346
102459,0.1699982378852517
102465,0.09130925029680657
102470,0.27292518079402156
102471,0.159385392047204
102475,0.20392108531046352
102476,0.2371365046172609
102506,0.1947148548869787
102509,0.15119932172276881
102519,0.15044600546381937
102522,0.15237877971191657
102545,0.14274025781794877
102549,0.16626738424065904
102562,0.09434413696157895
102563,0.13015233610670607
102568,0.22124680524977394
102582,0.2067634455967817
102592,0.11861757971229267
102597,0.233223990369977
102605,0.14058892232424833
102614,0.12351969483076254
102617,0.19682780576967174
102634,0.19365113768909525
102652,0.12426173177880452
102655,0.09149812958439636
102671,0.19439374406682455
102694,0.26114823933960024
102701,0.15174657567032443
102703,0.11055944169635308
102704,0.12104005260589461
102713,0.09419914609621335
102720,0.2529482413094217
102731,0.12717855965966
102733,0.17346329846679168
102749,0.15402950451898673
102755,0.15693253066165022
102763,0.11080765134831035
102770,0.1862815160056896
102772,0.20808967408388895
102799,0.2631320308990182
102838,0.13103927175683122
102854,0.14674321852410574
102862,0.22213926647009058
102863,0.1460111698377429
102867,0.11163548776533369
102868,0.10565180769725313
102878,0.18058158971162433
102887,0.1966061037818694
102898,0.2694715312706659
102904,0.18369306264406918
102912,0.20445546728768751
102919,0.12325598827202526
102927,0.17057249548743422
102932,0.1626235139978012
102933,0.26098116302912955
102935,0.14730374071790667
102958,0.18476692496984787
102969,0.19700548984374086
102971,0.11577862423503245
102975,0.13103400953151725
102979,0.17831888519489075
102982,0.0997957930021206
102987,0.23931902249688256
102989,0.2001841819401531
102995,0.18337866781313727
102996,0.1395942248337222
103000,0.13608883026027613
103001,0.18561230431827028
103004,0.18750669032755396
103010,0.13215064244307614
103025,0.28664351611264666
103029,0.19218026883626854
103046,0.1862116402672521
103056,0.16005028665485796
103062,0.22161035680332794
103078,0.13875834006982915
103083,0.10242676131680113
103092,0.1906575298471899
103096,0.18861683081134964
103097,0.2393850289673019
103102,0.23368842447798938
103112,0.18396853474235622
103132,0.15534800964334614
103144,0.19672070301615396
103145,0.16930729150253035
103146,0.11668687247047664
103147,0.22300211620486765
103158,0.14656461672641843
103171,0.189659369776738
103173,0.11202340256107648
103184,0.13879040891374045
103195,0.22471224030347445
103196,0.14188983661332313
103206,0.09228477661228274
103230,0.226224970174965
103231,0.29505818554587826
103232,0.13354381996535578
103239,0.20624437792506747
103240,0.23401940082656883
103243,0.14565928342265275
103252,0.2267048529010853
103258,0.1496690374803365
103259,0.23721477611980965
103279,0.12837167818341919
103280,0.07845093871930979
103286,0.13397652390823017
103287,0.3752043601275205
103290,0.11913791754136624
103298,0.165443821361432
103315,0.08671629699722096
103319,0.13398223370558918
103334,0.22266552555727037
103336,0.19240038793204017
103345,0.15856914010903755
103368,0.12248339617661291
103371,0.23526321155572255
103377,0.15983892500848176
103398,0.1120275799754871
103404,0.170410220627912
103408,0.2692873330359882
103410,0.15050392562628373
103418,0.09547339704234417
103420,0.25772119837794283
103432,0.20093829272783365
103433,0.11672232448467225
103436,0.10682236781539414
103440,0.1447108454544102
103453,0.1498308433998287
103459,0.2080852723442857
103460,0.16131501452576563
103461,0.11200722220844295
103462,0.18333124641841167
103473,0.23166177594731546
103474,0.10602111500003274
103475,0.2658225558821777
103478,0.2760783241253183
103480,0.20985744320004623
103484,0.1188495348527417
103494,0.17340488739109727
103513,0.18550904292732026
103515,0.15749638564726876
103516,0.2888162329544579
103525,0.18749749684118913
103541,0.25792829292627556
103544,0.12376196873131907
103562,0.3011428010661488
103570,0.36420743352809204
103572,0.23084501080722558
103574,0.13507101220415457
103575,0.16473041202122057
103591,0.22648358263860735
103594,0.1525793389350725
103609,0.15007501884069938
103613,0.1657473144598558
103614,0.15968477493354108
103615,0.15415654759276706
103624,0.17180716477802777
103625,0.3095934710429704
103628,0.26755422782145505
103629,0.11027924238318092
103647,0.17330242331004442
103648,0.20275667808664388
103651,0.16674891950854115
103658,0.1139917275070588
103668,0.16616488150955494
103669,0.1567318575945054
103676,0.18308780834406105
103682,0.16755753734797416
103683,0.1622365283162856
103689,0.11401564007893028
103725,0.1391557833149244
103733,0.23606721471662873
103744,0.10124393759588805
103762,0.18239179670324746
103771,0.28363032173586095
103773,0.09038305325881656
103783,0.19169659198138608
103784,0.1810773861874122
103808,0.12243585214006193
103812,0.19480898383878462
103813,0.2116751595904189
103814,0.15775632285007726
103818,0.3116000249737181
103824,0.1422116806292764
103828,0.12239494508814043
103830,0.3178066870845033
103840,0.09269008287151995
103842,0.2202603755847361
103847,0.2565470119602358
103848,0.19713071381114125
103851,0.10479538278195923
103854,0.27938637641616526
103857,0.2970955801052498
103861,0.09479815746351981
103862,0.18566934599505433
103865,0.23052782329030666
103870,0.09881962204461812
103876,0.12610034524657063
103891,0.3682511704474304
103908,0.13684292830672384
103914,0.19367087925318072
103918,0.21298663867254014
103940,0.13779757025188977
103963,0.22286514984323608
103966,0.21656295738350592
103971,0.20328975288748982
103980,0.2072690148851455
103984,0.17884644820567297
103985,0.15218903245295853
103998,0.32846057551455543
104019,0.1167074842299211
104026,0.1391421318099159
104035,0.19944952648149367
104044,0.1706869031489002
104045,0.1461262961093777
104047,0.2100092076020703
104051,0.12725432142365464
104058,0.1626423894499804
104063,0.09564472099300414
104066,0.17853582890855987
104087,0.10260556391890381
104089,0.1497773692206759
104095,0.13581801088707465
104098,0.2580755153540829
104104,0.1163291282241326
104110,0.3275274509376835
104120,0.18495757560148424
104122,0.12738296842704758
104131,0.12218606948732992
104132,0.2170889481931571
104135,0.14612847372048673
104136,0.15196900023277746
104149,0.19994354816719176
104150,0.16363238332103994
104156,0.28503032035818887
104165,0.24422966963161563
104175,0.1619150963320036
104179,0.22918931924567754
104184,0.21928179731468828
104206,0.12042817251225689
104216,0.30474721792042414
104230,0.24325902267211266
104257,0.12869461993947975
104272,0.13751247692447954
104273,0.19503344422915614
104278,0.1166435811892659
104294,0.2298285610749179
104295,0.17789235753134142
104297,0.12947766805393102
104298,0.1565777994567717
104308,0.18226559726020844
104318,0.13712440257138403
104319,0.2037367090603337
104320,0.22912506028316612
104327,0.21817823320097854
104334,0.1771112217564362
104344,0.16359948671299546
104350,0.12096070838338925
104351,0.20503863748242004
104354,0.1828493406211017
104369,0.25283448061728364
104376,0.19174062390110438
104381,0.15958216319140087
104384,0.15496227434571858
104391,0.1557154373214478
104394,0.13167893666654606
104398,0.27291313591197813
104402,0.11598907323206178
104408,0.1942619604285642
104409,0.1160535054373121
104410,0.2885657457560789
104412,0.20128548679701766
104417,0.20623137632992186
104424,0.18729586507704132
104426,0.14385314424802997
104435,0.18958870366416777
104445,0.14817737808266854
104458,0.09441884408871781
104460,0.15721611582456443
104466,0.1306356355965978
104472,0.22346773945487838
104473,0.21494354195362209
104479,0.1012174366505077
104480,0.12832222966849305
104482,0.263408195594662
104499,0.09241216472210052
104501,0.09860542141450063
104502,0.13565286501561602
104506,0.19553597134790437
104510,0.09500878381107612
104512,0.18805345478850313
104520,0.23492162604510408
104528,0.190459090657892
104529,0.12984937282122455
104541,0.1656551700780131
104578,0.13842498919989854
104584,0.1774976918901109
104588,0.23460568303560878
104602,0.22544681036582528
104610,0.1289091375380605
104611,0.18771156443597373
104618,0.19916086607441388
104620,0.14837138787298157
104622,0.11930078931912722
104624,0.15516282035990545
104625,0.20664213465805353
104634,0.22822734589769555
104639,0.18725387385200506
104646,0.1414244421423916
104647,0.1502285337204227
104652,0.12989467450102474
104670,0.2248874650433859
104677,0.15404122738593026
104685,0.2478230084773465
104691,0.16560209830580577
104696,0.1662905734603713
104699,0.12098411087159079
104712,0.26557080343960215
104714,0.1683986604116705
104717,0.18622751365717666
104718,0.1254685495238296
104740,0.1363469076531442
104741,0.15924639018155784
104743,0.0795454798296489
104744,0.16388310222188573
104747,0.226167448729778
104767,0.18328838034311323
104772,0.40421624075215373
104776,0.270564998955301
104779,0.12235777775077188
104814,0.1240959489184421
104815,0.12438925521590084
104830,0.20946878355614051
104831,0.2592645489473697
104833,0.20815361695136309
104839,0.13096357350541168
104840,0.14159185609517116
104860,0.1951470740374861
104861,0.11591878285959673
104866,0.1765132284474776
104870,0.13981830938385495
104877,0.19589008532862356
104878,0.11453811958728143
104879,0.1380598447483765
104880,0.19105011285938178
104899,0.14639140772394024
104906,0.1522068177612999
104907,0.19205847178220004
104913,0.20778559458091053
104916,0.21748799995705406
104921,0.15939695516862926
104930,0.16024022271188215
104931,0.26792472360412944
104936,0.15657606243732983
104937,0.17410882690189683
104942,0.11854925464157402
104943,0.14046627814605125
104969,0.20440324666302498
104972,0.30716960631689755
104988,0.2235058373393515
105013,0.1357632182065239
105015,0.14647546891116614
105019,0.18331199700108874
105027,0.17922147599835078
105030,0.18606307036460812
105035,0.36833824304837365
105041,0.11973269671104347
105051,0.19605534865268087
105056,0.17437651826868691
105067,0.4113492881982802
105071,0.20926459515828413
105072,0.1460832171112524
105074,0.2575932768683962
105091,0.17561108176851234
105101,0.1377963168035207
105103,0.1540433926722824
105134,0.14593626361413511
105139,0.1434320784009053
105142,0.24362367529147813
105146,0.15558391096727436
105163,0.14898638662793545
105168,0.22882379473088027
105172,0.09819550425705435
105176,0.32127095708327164
105195,0.1805584729528251
105196,0.2646147469763248
105197,0.1093894472697288
105203,0.16998211270664337
105223,0.19151225986327505
105227,0.23598202846813013
105228,0.10005734222604973
105230,0.26878262115217433
105231,0.23911695635020647
105239,0.1360331912160839
105242,0.16186367682581665
105244,0.16476359326318776
105245,0.18217520277535695
105248,0.14020540426411138
105249,0.14957008017852017
105266,0.2248196849494876
105271,0.29770807608530586
105276,0.21277040010944734
105282,0.1322529661991096
105292,0.20452041687566835
105297,0.08382763305479143
105332,0.2000507687466417
105333,0.1360484723575814
105343,0.14831896598202196
105344,0.15137089586880856
105345,0.2326051431123836
105357,0.15173635987063808
105359,0.1678638216185635
105366,0.12356823287206846
105367,0.18866210638691466
105370,0.08023362407333494
105377,0.18400345342972574
105390,0.15128089216794294
105399,0.0999204595581076
105403,0.17747706188760246
105404,0.14862057785196284
105414,0.12511326827401353
105417,0.1655842351288777
105425,0.25468646010085644
105452,0.2155596672348682
105454,0.18574631364310612
105456,0.19169701531423
105470,0.16382613095513976
105471,0.1417758618998465
105483,0.19794217529046718
105493,0.19062085443759827
105508,0.22340881843715502
105514,0.16678027318812041
105515,0.09991543445005867
105528,0.303659345531596
105529,0.14599226477649813
105531,0.18434188270271837
105532,0.17991622479795483
105558,0.10096647888794456
105574,0.12509436833631948
105578,0.08548342414208321
105584,0.34473540536133296
105595,0.19625115779114535
105617,0.22365817752098605
105618,0.14518179048050575
105621,0.15193092886044648
105625,0.17334774284934745
105629,0.21034621711511908
105630,0.10984493347113043
105634,0.11946539682226906
105635,0.11921171015915595
105641,0.23261878973831243
105647,0.2004038045784712
105648,0.179110238757914
105655,0.13464056789011133
105657,0.12057474920448559
105672,0.19494583994666417
105678,0.24422526973428996
105682,0.18134852601207502
105691,0.16072606859533783
105692,0.139635408634672
105706,0.19233551740585283
105712,0.17071703276747402
105720,0.1834355887757962
105734,0.12119976089494593
105735,0.14986420453502755
105736,0.22788666554907566
105737,0.10653936075669354
105738,0.24892622463094538
105740,0.2771659959460618
105744,0.14038927557195774
105747,0.1819445570963449
105749,0.2774394529139289
105754,0.1684600421861396
105758,0.12132731117422926
105760,0.17709910314402694
105767,0.2175780961526734
105784,0.25802413411499436
105791,0.1618857002379731
105802,0.19235541235498738
105807,0.2360735042949507
105809,0.13412019952020643
105816,0.17455006343719418
105817,0.12601084146430436
105824,0.25588447168163003
105832,0.1910561654253853
105856,0.13473892138734164
105865,0.14722284210813033
105899,0.2501813708643385
105906,0.13499899778616076
105916,0.17490321438819426
105923,0.20403525606994485
105937,0.23648162340082665
105965,0.1115521515531855
105966,0.19216945859770024
105968,0.12663327713435008
105973,0.1415398360905113
105976,0.20977086221405453
105978,0.15968510611032785
105979,0.14332391778733614
105991,0.21193533457597646
105998,0.1833516562706275
105999,0.16197877693067889
106000,0.2942494422106476
106001,0.19548546294808247
106010,0.1685399496184759
106011,0.1619302893007711
106013,0.247925314438792
106015,0.1483543361906215
106026,0.1015032204673282
106032,0.17881769982595366
106035,0.2831223637298651
106040,0.16192014324227644
106041,0.24560171673811515
106044,0.10757926976074779
106053,0.28777618791424536
106054,0.10649207645698354
106065,0.29858355214752114
106081,0.15799399390419286
106083,0.18584089696900932
106087,0.12769369819020804
106090,0.20309242536907215
106101,0.09920171659908583
106102,0.16153928752835964
106109,0.16664230089865453
106116,0.1543702069960912
106150,0.10155483631168824
106155,0.2640911999480631
106166,0.1197280067555772
106176,0.19114476824652676
106189,0.1307827888481624
106199,0.23628548468928598
106205,0.1976443678837194
106206,0.2073061903752403
106211,0.13980702334914233
106214,0.1170616520975105
106216,0.19210301436771499
106217,0.17014154587387184
106225,0.1559519830363432
106249,0.15703210318852356
106256,0.20111034216279894
106258,0.17115465017040465
106261,0.1670234420335371
106262,0.2171591175534398
106264,0.08695585877472994
106271,0.16499159027926497
106276,0.12204684994607855
106277,0.20927026744419586
106286,0.2237997415868145
106293,0.12361199578067689
106295,0.16397959404882279
106296,0.16985585169211312
106297,0.24043379891115768
106298,0.1469113731259154
106311,0.1252214350403987
106314,0.16996304588960587
106320,0.19372349916050655
106334,0.20522101707239732
106346,0.2279388363696764
106347,0.11741384648393702
106349,0.16362348187620296
106354,0.18800573951189015
106360,0.11222700154905497
106373,0.2169784366422259
106377,0.20565396324418642
106386,0.24648188244950434
106387,0.17976760381344725
106391,0.08676835608944458
106401,0.2590050254081056
106411,0.2374061484938518
106413,0.287159836954899
106426,0.22098035336367972
106427,0.1828474957755566
106428,0.22263640881131533
106434,0.15864627075965826
106438,0.1873593757159627
106440,0.16892325342729647
106441,0.12583022731278942
106452,0.26182163426900346
106453,0.21377783090218755
106454,0.143105944922615
106457,0.2516179764325805
106484,0.1525990608698906
106488,0.2811136714130083
106491,0.2311669279554879
106514,0.20718285276859078
106527,0.20307382515055378
106528,0.12757810729397775
106529,0.08604596199724703
106534,0.22643359989289932
106550,0.29616052845851176
106577,0.14519072399228952
106585,0.20692565863446027
106590,0.10479252186713318
106607,0.14953720241979152
106610,0.18548648218621466
106611,0.15339844950194076
106612,0.21833425161071104
106624,0.14600229151154193
106631,0.11295589695313736
106647,0.3430383580743008
106660,0.26141443885921045
106674,0.1315198016880182
106687,0.16657157820373017
106712,0.17270762529869785
106713,0.15383970541630937
106717,0.1956217312264428
106720,0.22893753998104002
106721,0.2022446951238462
106724,0.153063120626842
106735,0.2062900384830563
106739,0.17163801380482835
106740,0.198336082660863
106754,0.18090004093248022
106760,0.3247880806552564
106761,0.18968147322495682
106784,0.210383759974569
106787,0.16670505546932973
106797,0.10179390747668958
106798,0.1991596485344436
106802,0.23602578938753438
106803,0.223807564461686
106804,0.3698198182417187
106805,0.1340366935366708
106810,0.22099863712564888
106812,0.2501669497647205
106813,0.16289593021701335
106817,0.17262147244400378
106822,0.1479512861496814
106823,0.15112803455387977
106827,0.12691996766704094
106841,0.163690503917224
106851,0.20015180361010704
106852,0.18192927647362103
106853,0.25309537902032303
106854,0.3885818096657323
106861,0.16093436176298595
106873,0.1677676733194213
106877,0.12856923198835757
106878,0.11427752336869397
106881,0.21276500015994412
106900,0.09626760655119194
106906,0.15574612784578093
106907,0.1854234642306204
106914,0.22329204671908706
106916,0.17567024149396662
106924,0.10649085586923414
106931,0.14005225425991266
106936,0.1945869450705474
106937,0.23590324128078155
106938,0.14601067675120447
106939,0.2101845354681203
106943,0.15628387529638052
106944,0.20453764975813404
106967,0.14451375902844377
106980,0.16583555843177986
106986,0.18277342233982874
106987,0.1365338036685122
106990,0.13719954128065712
107013,0.10165843379986482
107023,0.15471602040166674
107033,0.19279523550119215
107037,0.20223757037757573
107048,0.15262839874341583
107071,0.15542795518862879
107081,0.0951074212835496
107113,0.1659693663165161
107130,0.17903084727058738
107131,0.12548526005085345
107145,0.21939268428699654
107156,0.21052864955447165
107219,0.20071159686281165
107222,0.24612815168083887
107223,0.404793310794851
107232,0.22849465928664164
107245,0.1844465554083005
107246,0.11344157694754445
107247,0.19141473174348037
107256,0.09741491655995459
107259,0.09344557910310547
107260,0.0903179468252949
107279,0.3155661880993706
107280,0.15491049527642328
107281,0.1609956510157759
107285,0.1300639548641869
107329,0.15423978437578642
107337,0.2233435366325797
107349,0.15324248235598437
107350,0.12684844131601086
107351,0.12942218587969456
107359,0.3183224154367185
107391,0.23306094832122914
107394,0.15530424484291194
107395,0.11082228195241388
107406,0.14837421455302222
107416,0.22220844897224512
107417,0.14202936216626427
107418,0.16172163039522314
107419,0.163786447140307
107444,0.10458364198139242
107445,0.14714589958288696
107446,0.19926179630873175
107460,0.23317202348090593
107470,0.13677563254554664
107475,0.19038714809336107
107520,0.1312923112554362
107526,0.1928606928918926
107527,0.11190661057019263
107530,0.08040636650778162
107532,0.21357402897314187
107534,0.2155829041035409
107535,0.2089197544113966
107554,0.34407891860955364
107556,0.11862940227021507
107559,0.24088333395600858
107561,0.12388810034509543
107564,0.1955091042957076
107566,0.14923778927407705
107571,0.15094129905684464
107590,0.25320570949389654
107602,0.21274393826496177
107625,0.18846839065978765
107626,0.346348344697143
107635,0.10808432259474057
107636,0.142315512861784
107645,0.18188434049051444
107652,0.3229189096543188
107655,0.12033580561614286
107668,0.14035448196236147
107670,0.16561190417849142
107677,0.07553424427775156
107680,0.21261789389207855
107683,0.2487494898904712
107684,0.13900081193981004
107691,0.18101714049214973
107692,0.18475289461297809
107703,0.15211553279424225
107709,0.10160905921163524
107710,0.19510972418691058
107721,0.27638338140426816
107725,0.21659999909510538
107727,0.1956088892623381
107739,0.11306057159297679
107740,0.192574617386534
107741,0.1941236124537256
107747,0.14178066749159632
107765,0.32642053145200906
107768,0.12675686959190796
107775,0.2452398276523544
107782,0.2865123456136753
107790,0.18358084519002754
107801,0.17654523173809197
107807,0.12005146432859466
107811,0.18187098805099192
107817,0.1875939812090274
107826,0.1483662848115168
107838,0.22175440093148852
107839,0.1626915725821216
107843,0.18662387699745797
107847,0.17377751896821927
107849,0.24256700535731804
107850,0.19367469285805108
107867,0.20791109314056228
107871,0.18796230320811183
107908,0.12636057443977003
107913,0.18105258684415013
107927,0.13995689028236075
107931,0.15608901997523367
107955,0.10554479375556833
107962,0.22374567283669017
107977,0.15214277199759557
107978,0.21429920579623504
107993,0.1264393003217247
108010,0.21544890517614945
108016,0.1865189496577199
108018,0.32660461405229974
108027,0.22325642588333997
108045,0.22607945146516187
108069,0.22862452136853476
108082,0.1523740632935627
108089,0.16504446189777383
108092,0.13683820696429025
108106,0.1344678290211233
108112,0.19300811301517629
108120,0.18929825575228376
108122,0.26536417874961543
108135,0.20059192205394638
108170,0.11313648176950702
108171,0.16632337995938629
108177,0.08913505606632063
108180,0.20167544287104314
108183,0.12450032447816584
108184,0.12362482636529311
108185,0.17838251678147066
108192,0.18337897131876693
108195,0.24013123681462203
108196,0.22546089835034605
108218,0.1521157891116275
108219,0.25439501489588834
108243,0.21225756883217564
108249,0.11033758430571879
108251,0.0978389612228376
108274,0.13460611622982063
108280,0.41982453488697297
